code,name,sector,price,per,pbr,dividend_yield,roe,market_cap_oku_yen,ma25,ma75,rsi14,signal,news_count,news_sentiment,news_label,news_latest
6701,日本電気,電気機器,4613.0,22.729736,2.7854345,0.87,12.56,61184.3,4245.5,4168.4,64.1,中立,2,,,2026-07-29
6702,富士通,電気機器,3844.0,22.010994,3.293219,1.43,15.62,66684.8,3340.7,3400.4,72.8,買われすぎ,0,,,
6703,沖電気工業,電気機器,2976.0,12.003872,1.4315848,2.18,13.19,2581.6,3408.4,3302.3,37.4,中立,0,,,
6706,電気興業,電気機器,3005.0,13.934617,0.7134334,3.49,5.19,262.0,3018.5,3232.8,46.3,中立,0,,,
6707,サンケン電気,電気機器,8000.0,,1.3331224,,-7.31,1599.3,10076.6,9426.6,33.4,中立,0,,,
6718,アイホン,電気機器,2886.0,19.15063,0.6744535,4.5,3.6,472.3,2767.0,2754.7,72.8,買われすぎ,0,,,
6721,ウインテスト,電気機器,75.0,,11.696818,,-238.39,41.5,83.5,89.5,35.7,中立,0,,,
6723,ルネサスエレクトロニクス,電気機器,3170.0,,2.263613,0.88,-0.39,57513.1,4422.0,4008.1,27.5,売られすぎ,0,,,
6724,セイコーエプソン,電気機器,2978.0,52.457283,1.1180207,2.69,2.19,9542.3,2833.3,2628.3,57.6,中立,0,,,
6727,ワコム,電気機器,792.0,11.151789,2.8479273,3.03,27.97,1051.5,768.5,796.2,54.4,中立,0,,,
6728,アルバック,電気機器,7825.0,30.836224,1.675708,1.94,6.09,3847.8,9775.1,9565.2,32.8,中立,0,,,
6730,アクセル,電気機器,1074.0,9.407848,0.8504856,3.82,9.35,115.7,1138.6,1136.7,40.1,中立,0,,,
6731,ピクセラ,電気機器,104.0,,1.701181,,-150.98,16.8,110.6,139.0,39.7,中立,0,,,
6736,サン電子,電気機器,9130.0,20.709991,4.077595,0.55,20.18,1965.5,9411.6,8945.9,47.8,中立,0,,,
6737,ＥＩＺＯ,電気機器,2725.0,15.074404,0.78675026,4.22,5.61,1077.3,2594.5,2442.1,58.1,中立,0,,,
6740,ジャパンディスプレイ,電気機器,44.0,,-36.727882,,,1876.9,51.5,65.3,36.7,中立,0,,,
6741,日本信号,電気機器,1549.0,8.33154,0.84499586,3.62,10.69,966.1,1581.7,1609.9,43.6,中立,0,,,
6742,京三製作所,電気機器,822.0,10.103245,0.9113992,3.28,9.39,507.4,905.0,829.7,39.2,中立,0,,,
6743,大同信号,電気機器,879.0,7.7773848,0.5017453,4.1,6.21,139.6,836.0,824.1,61.0,中立,0,,,
6744,能美防災,電気機器,4405.0,19.011654,1.871422,2.63,10.15,2592.9,4270.4,4337.8,57.5,中立,1,,,2026-07-24
6745,ホーチキ,電気機器,1859.0,14.791534,2.027588,2.15,14.68,1386.9,1964.2,2001.7,41.4,中立,0,,,
6748,星和電機,電気機器,715.0,7.5215654,0.7817078,2.8,13.54,92.1,718.9,730.6,47.7,中立,0,,,
6750,エレコム,電気機器,1923.0,7.4255705,1.4316355,3.02,21.16,1548.8,1818.4,1722.9,71.2,買われすぎ,0,,,
6752,パナソニック　ホールディングス,電気機器,3507.0,43.248245,1.5711718,1.54,4.07,81885.8,4269.9,3732.0,31.6,中立,0,,,
6753,シャープ,電気機器,635.6,8.702081,1.4642563,,20.86,4127.0,631.6,614.3,53.4,中立,0,,,
6754,アンリツ,電気機器,3438.0,37.66433,3.315598,1.45,9.09,4400.4,4114.2,4092.9,33.7,中立,0,,,
6757,ＯＳＧコーポレーション,電気機器,875.0,42.70376,1.9436498,4.57,0.11,45.7,856.8,837.4,62.5,中立,0,,,
6758,ソニーグループ,電気機器,3809.0,22.225464,2.7715566,0.92,12.34,223682.1,3406.7,3395.1,74.1,ゴールデンクロス,0,,,
6762,ＴＤＫ,電気機器,2746.0,26.647259,2.3830702,1.46,9.92,52123.3,3327.5,3258.5,29.0,売られすぎ,0,,,
6763,帝国通信工業,電気機器,2798.0,20.27977,0.90117013,4.65,4.6,258.4,2917.1,2923.7,39.2,中立,0,,,
6768,タムラ製作所,電気機器,751.0,,0.95129645,2.13,-2.22,597.6,913.1,914.8,29.0,デッドクロス,0,,,
6769,ザインエレクトロニクス,電気機器,924.0,,1.1617541,1.62,-4.98,97.1,1054.1,1101.1,38.9,中立,0,,,
6770,アルプスアルパイン,電気機器,2224.5,16.496105,0.9698333,2.88,6.31,4340.3,2105.7,2154.2,60.5,中立,1,,,2026-07-24
6771,池上通信機,電気機器,642.0,10.933242,0.2879333,2.34,2.69,41.2,643.6,692.6,47.7,中立,1,,,2026-07-23
6772,東京コスモス電機,電気機器,1057.0,257.1776,0.9250459,3.78,0.37,71.5,1085.6,1148.1,38.6,中立,0,,,
6775,ＴＢグループ,電気機器,120.0,,3.5093875,,-36.04,17.8,119.4,125.6,49.7,中立,0,,,
6776,天昇電気工業,化学,268.0,9.035738,0.41403133,1.87,4.66,45.6,266.2,268.7,54.4,中立,0,,,
6777,ｓａｎｔｅｃ　Ｈｏｌｄｉｎｇｓ,電気機器,15290.0,23.459915,6.4603086,1.5,31.13,1798.2,21762.0,25195.1,24.1,売られすぎ,0,,,
6778,アルチザネットワークス,電気機器,658.0,32.239098,0.8461891,3.8,3.29,57.4,688.5,649.4,43.9,中立,1,,,2026-07-24
6779,日本電波工業,電気機器,2256.0,25.119698,1.6205977,1.33,6.76,517.2,3219.2,2970.8,30.8,中立,0,,,
6785,鈴木,電気機器,2798.0,12.752963,1.2831749,4.29,14.16,401.8,3160.4,3098.2,34.3,中立,0,,,
6786,ＲＶＨ,サービス業,49.0,41.880344,1.5886396,,3.79,12.4,49.8,51.0,46.5,中立,0,,,
6787,メイコー,電気機器,18450.0,24.310223,3.4751685,0.87,15.38,4735.5,26393.6,31209.9,26.2,売られすぎ,0,,,
6788,日本トリム,電気機器,4770.0,17.702072,1.4937273,2.73,8.9,354.6,4570.2,4435.0,65.4,中立,0,,,
6794,フォスター電機,電気機器,2668.0,12.077316,0.88537186,4.5,8.94,599.4,2892.4,2966.7,34.6,中立,0,,,
6797,名古屋電機工業,電気機器,1192.0,9.223865,0.58406293,3.78,6.54,140.1,1160.6,1176.3,60.3,中立,0,,,
6798,ＳＭＫ,電気機器,3010.0,345.97702,0.61139816,3.32,0.19,190.5,3032.4,3273.3,45.7,中立,2,,,2026-07-28
6800,ヨコオ,電気機器,3565.0,21.38444,1.3798335,1.8,6.94,831.0,5086.2,4979.2,26.0,売られすぎ,1,,,2026-07-23
6803,ティアック,電気機器,95.0,33.687943,0.6722713,1.05,15.15,27.4,98.3,101.1,41.9,中立,0,,,
6804,ホシデン,電気機器,2826.0,9.405265,0.92604333,2.69,11.15,1391.3,2779.4,2735.5,56.3,中立,1,,,2026-07-24
6806,ヒロセ電機,電気機器,25980.0,26.187668,2.2484884,2.0,8.86,8501.0,28065.0,25855.8,39.8,中立,0,,,
6807,日本航空電子工業,電気機器,2462.0,23.456554,1.149953,2.03,5.08,1660.1,2386.4,2419.8,55.2,中立,2,,,2026-07-29
6809,ＴＯＡ,電気機器,1639.0,15.484176,0.97507864,5.49,6.52,568.7,1601.1,1620.3,59.6,中立,0,,,
6810,マクセル,電気機器,2075.0,10.26821,0.8785657,2.7,9.11,764.9,2109.2,2074.6,46.5,中立,0,,,
6814,古野電気,電気機器,6960.0,13.150933,2.395386,2.3,21.97,2200.0,6676.4,6583.6,52.1,中立,0,,,
6817,スミダコーポレーション,電気機器,1261.0,11.552909,0.66506755,4.2,6.12,417.4,1358.5,1351.6,36.8,中立,0,,,
6819,伊豆シャボテンリゾート,サービス業,477.0,10.504294,1.3951122,4.19,13.86,88.3,469.1,468.8,61.9,ゴールデンクロス,0,,,
6820,アイコム,電気機器,3320.0,17.893717,0.6519287,2.62,3.79,476.5,3220.8,3108.0,61.9,中立,0,,,
6822,大井電気,電気機器,5400.0,5.2287073,0.80188686,1.48,15.07,72.2,5483.6,5510.4,45.6,中立,4,,,2026-07-29
6823,リオン,電気機器,3250.0,13.990529,1.151472,2.77,10.1,400.7,3577.2,3527.2,32.2,中立,0,,,
6824,新コスモス電機,電気機器,4585.0,10.786205,1.0452195,2.07,10.58,557.9,5035.2,4971.7,39.7,中立,1,,,2026-07-24
6832,アオイ電子,電気機器,2116.0,335.87302,0.5479824,2.55,0.16,237.0,2528.0,2690.3,34.1,中立,0,,,
6834,精工技研,電気機器,16090.0,23.12745,4.25038,0.15,20.14,1438.3,23704.0,27300.8,28.4,売られすぎ,0,,,
6835,アライドテレシスホールディングス,電気機器,234.0,8.496732,1.1387693,4.27,17.04,242.7,242.8,256.2,38.9,中立,0,,,
6836,ぷらっとホーム,電気機器,725.0,152.9536,7.732096,,,34.4,738.0,803.3,46.2,中立,0,,,
6837,京写,電気機器,330.0,61.56716,0.4868513,2.73,0.76,190.3,363.8,336.3,38.1,中立,1,,,2026-07-24
6838,多摩川ホールディングス,電気機器,1206.0,4.3632417,1.1705817,1.66,,110.0,1569.6,1795.7,28.2,売られすぎ,0,,,
6840,ＡＫＩＢＡホールディングス,電気機器,560.0,5.824233,1.1652392,,22.14,51.4,721.8,771.2,28.3,売られすぎ,0,,,
6841,横河電機,電気機器,5560.0,24.396666,2.7224808,1.65,12.12,13931.5,5631.9,5362.9,49.3,中立,0,,,
6844,新電元工業,電気機器,3110.0,5.6663938,0.43636775,3.22,8.15,316.6,3677.8,3457.3,34.3,中立,1,,,2026-07-24
6845,アズビル,電気機器,1643.0,21.66403,3.3011324,2.31,15.73,8255.0,1680.6,1582.2,47.7,中立,0,,,
6848,東亜ディーケーケー,電気機器,854.0,17.802794,0.7255513,2.58,4.21,166.6,856.2,862.9,48.3,中立,0,,,
6849,日本光電工業,電気機器,1659.0,18.598656,1.4766854,1.99,8.07,2653.9,1509.9,1469.1,77.0,買われすぎ,0,,,
6850,チノー,電気機器,1546.0,12.828811,1.1059391,3.23,8.99,255.3,1625.5,1611.5,40.2,中立,0,,,
6853,共和電業,電気機器,753.0,19.174942,1.0398843,2.79,6.06,188.8,779.3,801.6,38.5,中立,1,,,2026-07-27
6855,日本電子材料,電気機器,5040.0,11.834319,1.6449767,1.59,14.98,738.2,7036.0,7271.1,30.1,中立,1,,,2026-07-24
6856,堀場製作所,電気機器,23520.0,26.747942,2.8661225,1.28,11.58,9881.2,27036.3,25132.9,36.8,中立,0,,,
6857,アドバンテスト,電気機器,25200.0,48.903553,22.976496,0.24,57.65,182439.6,29771.6,28409.7,38.8,中立,3,,,2026-07-29
6858,小野測器,電気機器,771.0,9.271284,0.4879954,3.89,5.62,80.4,870.3,843.7,31.7,中立,1,,,2026-07-24
6859,エスペック,電気機器,3750.0,13.877068,1.3050951,3.73,9.96,795.2,4142.0,3856.8,37.7,中立,0,,,
6861,キーエンス,電気機器,77590.0,42.223324,5.42062,0.71,13.53,188175.2,76146.8,74422.0,55.2,中立,1,,,2026-07-28
6862,ミナトホールディングス,電気機器,1567.0,5.5322156,1.4427624,1.15,30.13,116.1,1990.4,2322.9,31.2,中立,0,,,
6863,ニレコ,電気機器,2638.0,13.600041,1.1060125,1.52,8.51,188.8,2784.2,2519.6,42.2,中立,1,,,2026-07-23
6864,エヌエフホールディングス,電気機器,1405.0,15.233654,0.7565889,2.56,3.96,98.6,1645.3,1677.7,31.1,中立,0,,,
6866,日置電機,電気機器,10340.0,25.641026,3.0284827,2.32,,1386.1,11586.6,11477.5,35.8,中立,0,,,
6867,リーダー電子,電気機器,414.0,21.068703,0.48932526,3.62,2.08,17.7,422.4,417.2,43.8,中立,0,,,
6869,シスメックス,電気機器,1672.5,29.383347,2.0582843,2.39,7.29,10121.9,1539.0,1446.6,65.3,中立,0,,,
6870,日本フェンオール,電気機器,2388.0,10.735479,0.8889137,3.27,7.6,133.9,2598.9,2366.5,40.4,中立,0,,,
6871,日本マイクロニクス,電気機器,11250.0,36.16898,5.8943267,0.84,24.23,4361.0,15713.2,14658.5,32.5,中立,0,,,
6874,協立電機,電気機器,2505.0,9.276403,0.92454565,3.59,11.06,202.1,2543.0,2599.9,43.1,中立,0,,,
6875,メガチップス,電気機器,8660.0,14.963024,0.70122176,3.0,6.13,1219.6,10050.8,10613.3,26.6,売られすぎ,1,,,2026-07-24
6877,ＯＢＡＲＡ　ＧＲＯＵＰ,電気機器,5490.0,12.425031,1.0647023,2.73,10.5,791.3,5984.0,5946.4,34.8,中立,0,,,
6882,三社電機製作所,電気機器,1058.0,36.91556,0.565017,5.67,1.55,140.8,1205.1,1234.3,31.3,中立,0,,,
6888,アクモス,情報・通信業,482.0,13.569819,1.423681,5.19,8.88,47.9,476.5,498.9,52.0,中立,0,,,
6890,フェローテック,電気機器,7250.0,26.236748,1.3075923,2.07,5.38,3899.8,8584.7,8440.8,40.8,中立,1,,,2026-07-29
6894,パルステック工業,電気機器,2129.0,10.191967,0.72669655,4.23,7.24,29.1,2143.2,2140.3,48.4,中立,0,,,
6897,ツインバード,電気機器,676.0,,0.8651648,1.92,0.81,72.1,675.2,492.5,64.7,中立,0,,,
6898,トミタ電機,電気機器,3600.0,23.729483,0.7331561,,0.94,29.4,3705.6,3789.9,43.2,中立,0,,,
6899,ＡＳＴＩ,電気機器,2325.0,10.192898,0.29081163,3.44,2.88,72.7,2357.0,2318.2,45.9,中立,0,,,
6902,デンソー,輸送用機器,2208.0,8.562786,1.0821301,3.35,8.94,55355.4,1958.7,1915.5,79.9,買われすぎ,0,,,
6904,原田工業,電気機器,451.0,21.978558,0.6958588,2.22,3.2,95.4,447.7,451.7,58.3,中立,0,,,
6905,コーセル,電気機器,1209.0,,0.9534174,4.96,-6.31,497.3,1373.8,1361.9,32.7,中立,0,,,
6907,ジオマテック,電気機器,620.0,7.6770678,0.46597412,,0.22,49.0,653.6,759.8,37.8,中立,0,,,
6908,イリソ電子工業,電気機器,2758.0,16.359215,0.7778469,3.63,4.25,588.8,2867.7,3149.7,37.4,中立,0,,,
6912,菊水ホールディングス,電気機器,1795.0,9.2884865,0.95251083,3.29,10.81,149.5,1979.1,2117.7,30.3,中立,0,,,
6914,オプテックスグループ,電気機器,3245.0,17.681995,2.01195,2.0,13.08,1156.4,3853.9,3760.2,27.8,売られすぎ,0,,,
6915,千代田インテグレ,電気機器,3350.0,12.303512,0.7761126,4.78,9.1,281.8,3259.4,3186.3,61.0,中立,0,,,
6918,アバールデータ,電気機器,2916.0,30.639908,1.8423421,3.64,6.9,169.6,3240.4,3231.2,36.9,中立,1,,,2026-07-28
6919,ケル,電気機器,1400.0,48.30918,0.6655868,5.71,1.38,101.9,1377.8,1382.7,58.9,中立,0,,,
6920,レーザーテック,電気機器,34330.0,35.540142,13.646051,0.96,44.08,30770.2,45434.6,43711.2,33.1,中立,1,,,2026-07-29
6923,スタンレー電気,電気機器,3628.0,15.089631,0.98106074,3.09,7.22,4466.4,3537.9,3419.1,58.3,中立,0,,,
6925,ウシオ電機,電気機器,3582.0,37.780827,1.441614,1.95,4.01,2842.2,4256.8,3945.3,35.6,中立,0,,,
6926,岡谷電機産業,電気機器,185.0,,0.69913954,,-24.97,41.4,185.9,190.1,45.8,中立,0,,,
6927,ヘリオス　テクノ　ホールディング,電気機器,938.0,10.394504,0.9857725,6.29,9.81,170.3,935.2,1000.6,49.2,中立,0,,,
6928,エノモト,電気機器,2174.0,11.376243,0.61760134,3.54,5.46,143.4,2817.7,3224.2,19.9,売られすぎ,1,,,2026-07-29
6929,日本セラミック,電気機器,3690.0,11.363636,1.7368418,4.47,15.27,764.0,3730.6,3800.7,44.9,中立,0,,,
6932,遠藤照明,電気機器,2568.0,9.210243,0.75815237,3.74,9.23,379.3,2443.8,2491.7,62.6,中立,0,,,
6941,山一電機,電気機器,7430.0,15.092423,2.9461598,2.02,21.04,1371.3,9169.6,9538.5,35.2,中立,1,,,2026-07-24
6942,ソフィアホールディングス,情報・通信業,1372.0,,2.1210876,,-1.13,63.5,1347.6,1314.2,72.1,買われすぎ,0,,,
6943,ＮＫＫスイッチズ,電気機器,4980.0,13.997021,0.30097464,2.01,2.22,41.0,4975.2,4940.3,52.2,中立,0,,,
6946,日本アビオニクス,電気機器,4740.0,18.681276,4.352893,0.32,25.41,701.0,5028.0,5643.5,42.8,中立,0,,,
6947,図研,電気機器,4885.0,19.299147,2.4942493,3.07,13.3,1029.6,4646.4,4585.8,66.5,中立,0,,,
6951,日本電子,電気機器,7676.0,17.736494,2.5799756,1.72,15.7,3738.3,7766.3,7025.3,48.8,中立,0,,,
6952,カシオ計算機,電気機器,1733.5,21.66604,1.6574178,2.6,8.02,3838.2,1840.2,1763.9,39.2,中立,2,,,2026-07-28
6954,ファナック,電気機器,6463.0,36.219456,3.2340064,1.66,9.35,60310.0,6990.5,7175.3,40.6,中立,1,,,2026-07-23
6955,ＦＤＫ,電気機器,387.0,17.916666,0.7025876,,4.24,133.5,445.1,457.4,32.2,中立,3,,,2026-07-29
6958,日本シイエムケイ,電気機器,578.0,10.228278,0.49356526,4.84,5.04,412.1,645.1,667.6,34.6,中立,1,,,2026-07-24
6960,フクダ電子,電気機器,11360.0,16.62593,1.6255665,1.41,10.14,3069.0,11333.2,10969.1,49.8,中立,0,,,
6961,エンプラス,電気機器,10870.0,18.67794,1.5728084,0.83,8.9,981.7,12603.2,13606.4,37.9,中立,1,,,2026-07-29
6962,大真空,電気機器,691.0,52.190334,0.5632118,4.05,1.33,219.8,834.4,850.7,31.6,中立,1,,,2026-07-24
6963,ローム,電気機器,3925.0,,1.9990232,1.27,-19.22,15151.9,5130.9,4671.1,31.8,中立,0,,,
6964,サンコー,電気機器,690.0,10.117303,0.3749735,2.9,3.79,61.2,676.8,680.6,58.5,中立,0,,,
6965,浜松ホトニクス,電気機器,2153.5,47.101925,1.9511961,1.76,4.27,6225.6,2487.8,2443.3,33.3,中立,0,,,
6966,三井ハイテック,電気機器,854.0,49.535965,1.3271874,2.22,6.08,1560.7,966.5,857.1,40.1,中立,0,,,
6969,松尾電機,電気機器,934.0,8.042711,1.0529507,1.61,-15.67,35.8,1219.9,1487.3,24.8,売られすぎ,0,,,
6971,京セラ,電気機器,3613.0,35.173286,1.4253292,1.55,4.38,46908.7,3675.2,3306.9,48.2,中立,1,,,2026-07-24
6976,太陽誘電,電気機器,9005.0,83.46464,3.2695735,1.0,4.46,11269.5,14904.4,12156.7,32.5,中立,0,,,
6977,日本抵抗器製作所,電気機器,1499.0,,1.5878145,2.0,-15.85,18.5,1554.1,1244.8,51.3,中立,0,,,
6981,村田製作所,電気機器,6231.0,48.93968,4.1718698,1.12,8.83,113422.2,9415.2,8002.4,30.6,中立,1,,,2026-07-28
6982,リード,輸送用機器,614.0,,0.6250185,1.95,-2.68,15.9,596.8,597.6,58.4,中立,1,,,2026-07-24
6986,双葉電子工業,電気機器,576.0,9.687185,0.29156852,3.12,2.78,244.3,571.8,627.0,47.1,中立,0,,,
6988,日東電工,化学,3549.0,18.005175,2.0825462,1.8,12.17,23573.2,3258.8,3165.3,73.8,買われすぎ,3,,,2026-07-28
6989,北陸電気工業,電気機器,2323.0,9.177102,0.7059383,4.09,8.19,182.2,2542.8,2536.4,36.1,中立,0,,,
6993,大黒屋ホールディングス,小売業,87.0,,12.033195,,-63.32,645.5,86.0,98.3,49.4,中立,2,,,2026-07-24
6994,指月電機製作所,電気機器,906.0,11.497461,0.9015679,3.09,8.11,228.8,1163.8,1142.2,32.8,中立,0,,,
6995,東海理化電機製作所,輸送用機器,3345.0,9.6595335,0.81859493,3.59,9.03,2848.2,3087.9,2976.5,74.9,買われすぎ,0,,,
6996,ニチコン,電気機器,2526.0,26.886642,1.4183816,1.58,5.76,1696.4,3577.6,3311.9,27.9,売られすぎ,0,,,
6997,日本ケミコン,電気機器,2570.0,37.42537,0.9907353,0.97,4.06,703.6,4198.6,3772.6,28.6,売られすぎ,0,,,
6998,日本タングステン,電気機器,1798.0,32.28587,0.6545046,3.34,2.08,87.3,1980.0,2036.5,34.7,中立,0,,,
6999,ＫＯＡ,電気機器,2066.0,19.419119,0.84309256,3.05,6.11,767.3,2620.2,2411.1,37.2,中立,3,,,2026-07-23
7003,三井Ｅ＆Ｓ,機械,4613.0,12.10634,2.0316808,1.3,19.06,4655.3,4527.2,4814.0,49.8,中立,2,,,2026-07-24
7004,カナデビア,機械,1170.0,17.668377,1.0000958,3.25,5.66,1968.3,1249.2,1286.9,37.6,中立,0,,,
7011,三菱重工業,機械,3740.0,35.74159,4.0693793,0.8,12.58,125671.8,3800.6,4029.3,45.2,中立,0,,,
7012,川崎重工業,輸送用機器,2674.5,20.660486,2.545749,1.5,13.73,23353.7,2791.3,2994.3,42.6,中立,0,,,
7013,ＩＨＩ,機械,2755.0,18.152468,4.478,0.83,27.76,29207.5,2803.2,2823.0,47.2,中立,0,,,
7014,名村造船所,輸送用機器,4135.0,13.406173,2.0970771,1.45,17.9,2875.7,3906.6,3901.9,54.7,ゴールデンクロス,0,,,
7018,内海造船,輸送用機器,9890.0,7.2930803,1.2411053,0.4,18.87,167.6,9991.6,10585.5,47.3,中立,0,,,
